CHC004	0.9893112	YPO1501
CHC004	0.9903714	phoQ
CHC004	0.9865872	phoP
CHC004	0.9971831	mgtC
CHC004	0.9951834	mgtB
CHC004	0.9784624	inv
CHC004	0.9826819	fyuA/psn
CHC004	0.9534844	high_pathogenicity_island
CHC004	0.9695625	irp5/ybtE
CHC004	0.9937733	irp4/ybtT
CHC004	0.9718182	irp3/ybtU
CHC004	0.9460542	irp1
CHC004	0.9651220	irp2
CHC004	0.9937435	ybtA
CHC004	0.9600444	irp6/ybtP
CHC004	0.9311876	irp7/ybtQ
CHC004	0.8843750	irp8/ybtX
CHC004	0.9823620	ybtS
CHC004	0.9304085	RipA/YPO1926
CHC004	0.9850081	hmsH
CHC004	0.9985156	hmsF
CHC004	0.9572713	hmsR
CHC004	0.9785867	hmsS
CHC004	1.0000000	YPO1956
CHC004	1.0000000	YPO1973/hutC
CHC004	0.9136125	YPO1986-YPO1987
CHC004	0.9719746	znuB
CHC004	0.9643800	znuC
CHC004	1.0000000	znuA
CHC004	0.9937630	msbB
CHC004	0.9461538	YPO2087
CHC004	1.0000000	YPO2088
CHC004	1.0000000	YPO2089
CHC004	1.0000000	YPO2090
CHC004	0.9974293	YPO2091
CHC004	1.0000000	YPO2093
CHC004	0.9868336	YPO2096-YPO2135
CHC004	0.9591382	Ugd/YPO2174
CHC004	0.9731759	YPO2258
CHC004	0.0000000	filamentous_prophage1
CHC004	0.0000000	filamentous_prophage2
CHC004	0.0000000	filamentous_prophage3
CHC004	0.0000000	filamentous_prophage4
CHC004	0.0000000	filamentous_prophage5
CHC004	0.0000000	filamentous_prophage6
CHC004	0.0000000	filamentous_prophage7
CHC004	0.0000000	filamentous_prophage8
CHC004	0.0000000	filamentous_prophage9
CHC004	0.0000000	filamentous_prophage_1-10
CHC004	0.9888579	pspC
CHC004	1.0000000	pspB
CHC004	1.0000000	pspA
CHC004	1.0000000	rovA/slyA
CHC004	0.9915254	lpp
CHC004	0.9979402	yfeA
CHC004	0.9213483	yfeB
CHC004	0.9785068	yfeC
CHC004	0.9619261	yfeD
CHC004	0.9283388	rcsA
CHC004	1.0000000	YPO2469
CHC004	0.9282759	YPO2487-YPO2489
CHC004	0.9959732	rbsA
CHC004	0.9879745	NghA
CHC004	0.9906542	ureD
CHC004	0.9829580	pgm
CHC004	1.0000000	YPO2729
CHC004	0.9553703	YPO2731
CHC004	0.0000000	yapC
CHC004	0.9247934	YPO2884
CHC004	0.9781022	ail
CHC004	0.9852030	YPO3046-YPO3047
CHC004	0.9836066	YPO3049
CHC004	0.9853557	cyoA
CHC004	0.9753892	cyoB
CHC004	0.9918567	cyoC
CHC004	1.0000000	cyoD
CHC004	0.9853933	cyoE
CHC004	0.9469295	brnQ
CHC004	0.9827883	gmhA
CHC004	0.9785467	HtrA
CHC004	0.9604462	YrbH
CHC004	0.9793377	vasK/YPO3603
CHC004	0.9797634	yapE
CHC004	0.9890211	yhjK
CO92	1.0000000	feoB
CO92	1.0000000	feoA
CO92	1.0000000	dam
CO92	1.0000000	nirC
CO92	1.0000000	crp/YPO0175
CO92	1.0000000	YPO0348
CO92	1.0000000	YPO0387
CO92	1.0000000	YPO0388
CO92	1.0000000	YPO0389/YPO0392a
CO92	1.0000000	YPO0391
CO92	1.0000000	YPO0392
CO92	1.0000000	YPO0393
CO92	1.0000000	YPO0394
CO92	1.0000000	YPO0394a
CO92	1.0000000	YPO0396
CO92	1.0000000	hmsT
CO92	1.0000000	YPO0498
CO92	1.0000000	gspE/YPO0815
CO92	1.0000000	YPO0862
CO92	1.0000000	speA
CO92	1.0000000	speC
CO92	1.0000000	YPO1119
CO92	1.0000000	YPO1120
CO92	1.0000000	YPO1201
CO92	1.0000000	psaE
CO92	1.0000000	psaF
CO92	1.0000000	psaA
CO92	1.0000000	psaB
CO92	1.0000000	psaC
CO92	1.0000000	YadBC/YPO1387
CO92	1.0000000	YadBC/YPO1388
CO92	1.0000000	YPO1501
CO92	1.0000000	phoQ
CO92	1.0000000	phoP
CO92	1.0000000	mgtC
CO92	1.0000000	mgtB
CO92	1.0000000	inv
CO92	1.0000000	fyuA/psn
CO92	1.0000000	high_pathogenicity_island
CO92	1.0000000	irp5/ybtE
CO92	1.0000000	irp4/ybtT
CO92	1.0000000	irp3/ybtU
CO92	1.0000000	irp1
CO92	1.0000000	irp2
CO92	1.0000000	ybtA
CO92	1.0000000	irp6/ybtP
CO92	1.0000000	irp7/ybtQ
CO92	1.0000000	irp8/ybtX
CO92	1.0000000	ybtS
CO92	1.0000000	RipA/YPO1926
CO92	1.0000000	hmsH
CO92	1.0000000	hmsF
CO92	1.0000000	hmsR
CO92	1.0000000	hmsS
CO92	1.0000000	YPO1956
CO92	1.0000000	YPO1973/hutC
CO92	1.0000000	YPO1986-YPO1987
CO92	1.0000000	znuB
CO92	1.0000000	znuC
CO92	1.0000000	znuA
CO92	1.0000000	msbB
CO92	1.0000000	YPO2087
CO92	1.0000000	YPO2088
CO92	1.0000000	YPO2089
CO92	1.0000000	YPO2090
CO92	1.0000000	YPO2091
CO92	1.0000000	YPO2093
CO92	1.0000000	YPO2096-YPO2135
CO92	1.0000000	Ugd/YPO2174
CO92	1.0000000	YPO2258
CO92	1.0000000	filamentous_prophage1
CO92	1.0000000	filamentous_prophage2
CO92	1.0000000	filamentous_prophage3
CO92	1.0000000	filamentous_prophage4
CO92	1.0000000	filamentous_prophage5
CO92	1.0000000	filamentous_prophage6
CO92	1.0000000	filamentous_prophage7
CO92	1.0000000	filamentous_prophage8
CO92	1.0000000	filamentous_prophage9
CO92	1.0000000	filamentous_prophage_1-10
CO92	1.0000000	pspC
CO92	1.0000000	pspB
CO92	1.0000000	pspA
CO92	1.0000000	rovA/slyA
CO92	1.0000000	lpp
CO92	1.0000000	yfeA
CO92	1.0000000	yfeB
CO92	1.0000000	yfeC
CO92	1.0000000	yfeD
CO92	1.0000000	rcsA
CO92	1.0000000	YPO2469
CO92	1.0000000	YPO2487-YPO2489
CO92	1.0000000	rbsA
CO92	1.0000000	NghA
CO92	1.0000000	ureD
CO92	1.0000000	pgm
CO92	1.0000000	YPO2729
CO92	1.0000000	YPO2731
CO92	1.0000000	yapC
CO92	1.0000000	YPO2884
CO92	1.0000000	ail
CO92	1.0000000	YPO3046-YPO3047
CO92	1.0000000	YPO3049
CO92	1.0000000	cyoA
CO92	1.0000000	cyoB
CO92	1.0000000	cyoC
CO92	1.0000000	cyoD
CO92	1.0000000	cyoE
CO92	1.0000000	brnQ
CO92	1.0000000	gmhA
CO92	1.0000000	HtrA
CO92	1.0000000	YrbH
CO92	1.0000000	vasK/YPO3603
CO92	1.0000000	yapE
CO92	1.0000000	yhjK
GEN_72	0.9978402	feoB
GEN_72	1.0000000	feoA
GEN_72	1.0000000	dam
GEN_72	1.0000000	nirC
GEN_72	1.0000000	crp/YPO0175
GEN_72	1.0000000	YPO0348
GEN_72	0.9873970	YPO0387
GEN_72	0.9939210	YPO0388
GEN_72	0.9809886	YPO0389/YPO0392a
GEN_72	0.7501887	YPO0391
GEN_72	0.8905817	YPO0392
GEN_72	0.7068826	YPO0393
GEN_72	1.0000000	YPO0394
GEN_72	1.0000000	YPO0394a
GEN_72	1.0000000	YPO0396
GEN_72	0.8959044	hmsT
GEN_72	0.8358008	YPO0498
GEN_72	0.9880874	gspE/YPO0815
GEN_72	0.7548262	YPO0862
GEN_72	1.0000000	speA
GEN_72	0.9888992	speC
GEN_72	1.0000000	YPO1119
GEN_72	1.0000000	YPO1120
GEN_72	1.0000000	YPO1201
GEN_72	1.0000000	psaE
GEN_72	0.7745901	psaF
GEN_72	1.0000000	psaA
GEN_72	0.7807552	psaB
GEN_72	0.9705531	psaC
GEN_72	0.9652651	YadBC/YPO1387
GEN_72	0.8918629	YadBC/YPO1388
GEN_72	1.0000000	YPO1501
GEN_72	0.9965612	phoQ
GEN_72	1.0000000	phoP
GEN_72	1.0000000	mgtC
GEN_72	0.9940719	mgtB
GEN_72	0.9623773	inv
GEN_72	0.9980208	fyuA/psn
GEN_72	0.9830379	high_pathogenicity_island
GEN_72	0.9987318	irp5/ybtE
GEN_72	1.0000000	irp4/ybtT
GEN_72	0.9545454	irp3/ybtU
GEN_72	0.9846170	irp1
GEN_72	0.9906664	irp2
GEN_72	0.9968718	ybtA
GEN_72	0.9877914	irp6/ybtP
GEN_72	0.9300777	irp7/ybtQ
GEN_72	0.9773437	irp8/ybtX
GEN_72	0.9854295	ybtS
GEN_72	1.0000000	RipA/YPO1926
GEN_72	1.0000000	hmsH
GEN_72	0.9980208	hmsF
GEN_72	0.9992504	hmsR
GEN_72	1.0000000	hmsS
GEN_72	1.0000000	YPO1956
GEN_72	1.0000000	YPO1973/hutC
GEN_72	0.9057592	YPO1986-YPO1987
GEN_72	1.0000000	znuB
GEN_72	1.0000000	znuC
GEN_72	1.0000000	znuA
GEN_72	1.0000000	msbB
GEN_72	1.0000000	YPO2087
GEN_72	1.0000000	YPO2088
GEN_72	1.0000000	YPO2089
GEN_72	1.0000000	YPO2090
GEN_72	1.0000000	YPO2091
GEN_72	1.0000000	YPO2093
GEN_72	0.9882115	YPO2096-YPO2135
GEN_72	0.9873700	Ugd/YPO2174
GEN_72	1.0000000	YPO2258
GEN_72	0.0000000	filamentous_prophage1
GEN_72	0.0000000	filamentous_prophage2
GEN_72	0.0000000	filamentous_prophage3
GEN_72	0.0000000	filamentous_prophage4
GEN_72	0.0000000	filamentous_prophage5
GEN_72	0.0000000	filamentous_prophage6
GEN_72	0.0000000	filamentous_prophage7
GEN_72	0.0000000	filamentous_prophage8
GEN_72	0.0000000	filamentous_prophage9
GEN_72	0.0000000	filamentous_prophage_1-10
GEN_72	1.0000000	pspC
GEN_72	1.0000000	pspB
GEN_72	1.0000000	pspA
GEN_72	0.9791183	rovA/slyA
GEN_72	1.0000000	lpp
GEN_72	0.9721936	yfeA
GEN_72	1.0000000	yfeB
GEN_72	1.0000000	yfeC
GEN_72	1.0000000	yfeD
GEN_72	0.9364821	rcsA
GEN_72	1.0000000	YPO2469
GEN_72	0.8041379	YPO2487-YPO2489
GEN_72	0.9906040	rbsA
GEN_72	1.0000000	NghA
GEN_72	1.0000000	ureD
GEN_72	0.9835666	pgm
GEN_72	1.0000000	YPO2729
GEN_72	0.9847965	YPO2731
GEN_72	0.9942589	yapC
GEN_72	0.7921488	YPO2884
GEN_72	0.9854015	ail
GEN_72	0.9779766	YPO3046-YPO3047
GEN_72	0.9966083	YPO3049
GEN_72	0.9958159	cyoA
GEN_72	1.0000000	cyoB
GEN_72	0.9918567	cyoC
GEN_72	1.0000000	cyoD
GEN_72	1.0000000	cyoE
GEN_72	1.0000000	brnQ
GEN_72	1.0000000	gmhA
GEN_72	1.0000000	HtrA
GEN_72	1.0000000	YrbH
GEN_72	0.9949052	vasK/YPO3603
GEN_72	0.9984434	yapE
GEN_72	1.0000000	yhjK
GLZ001	0.9688985	feoB
GLZ001	1.0000000	feoA
GLZ001	1.0000000	dam
GLZ001	1.0000000	nirC
GLZ001	1.0000000	crp/YPO0175
GLZ001	1.0000000	YPO0348
GLZ001	1.0000000	YPO0387
GLZ001	0.9908814	YPO0388
GLZ001	0.9809886	YPO0389/YPO0392a
GLZ001	0.7252830	YPO0391
GLZ001	0.7728532	YPO0392
GLZ001	0.6769231	YPO0393
GLZ001	1.0000000	YPO0394
GLZ001	0.9035533	YPO0394a
GLZ001	0.9745042	YPO0396
GLZ001	0.9590444	hmsT
GLZ001	0.9919246	YPO0498
GLZ001	0.9894110	gspE/YPO0815
GLZ001	0.8011583	YPO0862
GLZ001	1.0000000	speA
GLZ001	1.0000000	speC
GLZ001	1.0000000	YPO1119
GLZ001	1.0000000	YPO1120
GLZ001	0.9986991	YPO1201
GLZ001	0.9472049	psaE
GLZ001	0.7581967	psaF
GLZ001	0.8571429	psaA
GLZ001	0.8708892	psaB
GLZ001	0.9964186	psaC
GLZ001	0.8601462	YadBC/YPO1387
GLZ001	0.8961456	YadBC/YPO1388
GLZ001	1.0000000	YPO1501
GLZ001	0.9965612	phoQ
GLZ001	1.0000000	phoP
GLZ001	0.9521127	mgtC
GLZ001	0.9874027	mgtB
GLZ001	0.7802617	inv
GLZ001	0.9955468	fyuA/psn
GLZ001	0.9879635	high_pathogenicity_island
GLZ001	1.0000000	irp5/ybtE
GLZ001	1.0000000	irp4/ybtT
GLZ001	0.9436364	irp3/ybtU
GLZ001	0.9853545	irp1
GLZ001	0.9977075	irp2
GLZ001	1.0000000	ybtA
GLZ001	0.9933407	irp6/ybtP
GLZ001	0.9766926	irp7/ybtQ
GLZ001	0.9671875	irp8/ybtX
GLZ001	1.0000000	ybtS
GLZ001	0.9939486	RipA/YPO1926
GLZ001	1.0000000	hmsH
GLZ001	0.9975260	hmsF
GLZ001	0.9887556	hmsR
GLZ001	0.9807280	hmsS
GLZ001	1.0000000	YPO1956
GLZ001	1.0000000	YPO1973/hutC
GLZ001	0.9149215	YPO1986-YPO1987
GLZ001	0.9987261	znuB
GLZ001	0.9920844	znuC
GLZ001	0.9895397	znuA
GLZ001	0.9979210	msbB
GLZ001	1.0000000	YPO2087
GLZ001	1.0000000	YPO2088
GLZ001	1.0000000	YPO2089
GLZ001	1.0000000	YPO2090
GLZ001	1.0000000	YPO2091
GLZ001	1.0000000	YPO2093
GLZ001	0.9323923	YPO2096-YPO2135
GLZ001	0.9739971	Ugd/YPO2174
GLZ001	0.9549356	YPO2258
GLZ001	0.0000000	filamentous_prophage1
GLZ001	0.0000000	filamentous_prophage2
GLZ001	0.0000000	filamentous_prophage3
GLZ001	0.0000000	filamentous_prophage4
GLZ001	0.0000000	filamentous_prophage5
GLZ001	0.0000000	filamentous_prophage6
GLZ001	0.0000000	filamentous_prophage7
GLZ001	0.0000000	filamentous_prophage8
GLZ001	0.0000000	filamentous_prophage9
GLZ001	0.0000000	filamentous_prophage_1-10
GLZ001	1.0000000	pspC
GLZ001	1.0000000	pspB
GLZ001	1.0000000	pspA
GLZ001	0.9791183	rovA/slyA
GLZ001	0.9872881	lpp
GLZ001	0.9948507	yfeA
GLZ001	1.0000000	yfeB
GLZ001	1.0000000	yfeC
GLZ001	1.0000000	yfeD
GLZ001	0.8908795	rcsA
GLZ001	1.0000000	YPO2469
GLZ001	0.8882759	YPO2487-YPO2489
GLZ001	0.9993289	rbsA
GLZ001	0.9996242	NghA
GLZ001	0.9823468	ureD
GLZ001	0.9726111	pgm
GLZ001	0.9711816	YPO2729
GLZ001	0.9808730	YPO2731
GLZ001	1.0000000	yapC
GLZ001	0.8685951	YPO2884
GLZ001	1.0000000	ail
GLZ001	0.9831383	YPO3046-YPO3047
GLZ001	1.0000000	YPO3049
GLZ001	1.0000000	cyoA
GLZ001	1.0000000	cyoB
GLZ001	1.0000000	cyoC
GLZ001	1.0000000	cyoD
GLZ001	1.0000000	cyoE
GLZ001	0.9909022	brnQ
GLZ001	0.9965577	gmhA
GLZ001	0.9944637	HtrA
GLZ001	1.0000000	YrbH
GLZ001	1.0000000	vasK/YPO3603
GLZ001	0.9897260	yapE
GLZ001	0.9903934	yhjK
GLZ002	1.0000000	feoB
GLZ002	1.0000000	feoA
GLZ002	1.0000000	dam
GLZ002	1.0000000	nirC
GLZ002	1.0000000	crp/YPO0175
GLZ002	1.0000000	YPO0348
GLZ002	0.9898207	YPO0387
GLZ002	1.0000000	YPO0388
GLZ002	1.0000000	YPO0389/YPO0392a
GLZ002	0.8807547	YPO0391
GLZ002	0.8988920	YPO0392
GLZ002	0.8712550	YPO0393
GLZ002	1.0000000	YPO0394
GLZ002	0.9289340	YPO0394a
GLZ002	0.9858357	YPO0396
GLZ002	0.9709898	hmsT
GLZ002	1.0000000	YPO0498
GLZ002	0.9973527	gspE/YPO0815
GLZ002	0.9594595	YPO0862
GLZ002	1.0000000	speA
GLZ002	1.0000000	speC
GLZ002	1.0000000	YPO1119
GLZ002	1.0000000	YPO1120
GLZ002	1.0000000	YPO1201
GLZ002	0.9860249	psaE
GLZ002	0.9467213	psaF
GLZ002	1.0000000	psaA
GLZ002	0.8879415	psaB
GLZ002	0.9992042	psaC
GLZ002	1.0000000	YadBC/YPO1387
GLZ002	0.9405782	YadBC/YPO1388
GLZ002	1.0000000	YPO1501
GLZ002	1.0000000	phoQ
GLZ002	1.0000000	phoP
GLZ002	1.0000000	mgtC
GLZ002	1.0000000	mgtB
GLZ002	0.7988004	inv
GLZ002	1.0000000	fyuA/psn
GLZ002	0.9956294	high_pathogenicity_island
GLZ002	1.0000000	irp5/ybtE
GLZ002	1.0000000	irp4/ybtT
GLZ002	0.9681818	irp3/ybtU
GLZ002	0.9970498	irp1
GLZ002	0.9981988	irp2
GLZ002	1.0000000	ybtA
GLZ002	0.9905660	irp6/ybtP
GLZ002	0.9988901	irp7/ybtQ
GLZ002	0.9992188	irp8/ybtX
GLZ002	1.0000000	ybtS
GLZ002	1.0000000	RipA/YPO1926
GLZ002	1.0000000	hmsH
GLZ002	1.0000000	hmsF
GLZ002	0.9925038	hmsR
GLZ002	1.0000000	hmsS
GLZ002	1.0000000	YPO1956
GLZ002	1.0000000	YPO1973/hutC
GLZ002	0.9703316	YPO1986-YPO1987
GLZ002	1.0000000	znuB
GLZ002	1.0000000	znuC
GLZ002	1.0000000	znuA
GLZ002	1.0000000	msbB
GLZ002	1.0000000	YPO2087
GLZ002	1.0000000	YPO2088
GLZ002	1.0000000	YPO2089
GLZ002	1.0000000	YPO2090
GLZ002	1.0000000	YPO2091
GLZ002	1.0000000	YPO2093
GLZ002	0.9363728	YPO2096-YPO2135
GLZ002	1.0000000	Ugd/YPO2174
GLZ002	1.0000000	YPO2258
GLZ002	0.0000000	filamentous_prophage1
GLZ002	0.0000000	filamentous_prophage2
GLZ002	0.0000000	filamentous_prophage3
GLZ002	0.0000000	filamentous_prophage4
GLZ002	0.0000000	filamentous_prophage5
GLZ002	0.0000000	filamentous_prophage6
GLZ002	0.0000000	filamentous_prophage7
GLZ002	0.0000000	filamentous_prophage8
GLZ002	0.0000000	filamentous_prophage9
GLZ002	0.0000000	filamentous_prophage_1-10
GLZ002	1.0000000	pspC
GLZ002	1.0000000	pspB
GLZ002	1.0000000	pspA
GLZ002	0.9675174	rovA/slyA
GLZ002	0.9703390	lpp
GLZ002	1.0000000	yfeA
GLZ002	1.0000000	yfeB
GLZ002	1.0000000	yfeC
GLZ002	1.0000000	yfeD
GLZ002	0.9592834	rcsA
GLZ002	1.0000000	YPO2469
GLZ002	0.9724138	YPO2487-YPO2489
GLZ002	1.0000000	rbsA
GLZ002	1.0000000	NghA
GLZ002	1.0000000	ureD
GLZ002	0.9872185	pgm
GLZ002	1.0000000	YPO2729
GLZ002	1.0000000	YPO2731
GLZ002	1.0000000	yapC
GLZ002	0.9690083	YPO2884
GLZ002	1.0000000	ail
GLZ002	0.9941500	YPO3046-YPO3047
GLZ002	1.0000000	YPO3049
GLZ002	1.0000000	cyoA
GLZ002	1.0000000	cyoB
GLZ002	1.0000000	cyoC
GLZ002	1.0000000	cyoD
GLZ002	1.0000000	cyoE
GLZ002	1.0000000	brnQ
GLZ002	1.0000000	gmhA
GLZ002	1.0000000	HtrA
GLZ002	1.0000000	YrbH
GLZ002	1.0000000	vasK/YPO3603
GLZ002	1.0000000	yapE
GLZ002	1.0000000	yhjK
GRS004	1.0000000	feoB
GRS004	1.0000000	feoA
GRS004	1.0000000	dam
GRS004	1.0000000	nirC
GRS004	1.0000000	crp/YPO0175
GRS004	1.0000000	YPO0348
GRS004	1.0000000	YPO0387
GRS004	1.0000000	YPO0388
GRS004	1.0000000	YPO0389/YPO0392a
GRS004	0.9803774	YPO0391
GRS004	0.9390582	YPO0392
GRS004	0.9052632	YPO0393
GRS004	1.0000000	YPO0394
GRS004	1.0000000	YPO0394a
GRS004	1.0000000	YPO0396
GRS004	1.0000000	hmsT
GRS004	1.0000000	YPO0498
GRS004	1.0000000	gspE/YPO0815
GRS004	0.9555985	YPO0862
GRS004	0.9969682	speA
GRS004	1.0000000	speC
GRS004	1.0000000	YPO1119
GRS004	1.0000000	YPO1120
GRS004	1.0000000	YPO1201
GRS004	1.0000000	psaE
GRS004	0.9836066	psaF
GRS004	0.9390756	psaA
GRS004	0.9939099	psaB
GRS004	0.9808993	psaC
GRS004	1.0000000	YadBC/YPO1387
GRS004	0.9009636	YadBC/YPO1388
GRS004	0.9857482	YPO1501
GRS004	1.0000000	phoQ
GRS004	1.0000000	phoP
GRS004	1.0000000	mgtC
GRS004	1.0000000	mgtB
GRS004	0.9869139	inv
GRS004	0.9995052	fyuA/psn
GRS004	0.9930279	high_pathogenicity_island
GRS004	1.0000000	irp5/ybtE
GRS004	1.0000000	irp4/ybtT
GRS004	0.9936364	irp3/ybtU
GRS004	0.9927300	irp1
GRS004	0.9939414	irp2
GRS004	1.0000000	ybtA
GRS004	0.9950055	irp6/ybtP
GRS004	0.9894562	irp7/ybtQ
GRS004	0.9789063	irp8/ybtX
GRS004	1.0000000	ybtS
GRS004	1.0000000	RipA/YPO1926
GRS004	1.0000000	hmsH
GRS004	1.0000000	hmsF
GRS004	1.0000000	hmsR
GRS004	1.0000000	hmsS
GRS004	1.0000000	YPO1956
GRS004	1.0000000	YPO1973/hutC
GRS004	0.9982548	YPO1986-YPO1987
GRS004	0.9757962	znuB
GRS004	1.0000000	znuC
GRS004	1.0000000	znuA
GRS004	1.0000000	msbB
GRS004	1.0000000	YPO2087
GRS004	1.0000000	YPO2088
GRS004	1.0000000	YPO2089
GRS004	1.0000000	YPO2090
GRS004	1.0000000	YPO2091
GRS004	1.0000000	YPO2093
GRS004	0.9980710	YPO2096-YPO2135
GRS004	1.0000000	Ugd/YPO2174
GRS004	1.0000000	YPO2258
GRS004	0.0000000	filamentous_prophage1
GRS004	0.0000000	filamentous_prophage2
GRS004	0.0000000	filamentous_prophage3
GRS004	0.0000000	filamentous_prophage4
GRS004	0.0000000	filamentous_prophage5
GRS004	0.0000000	filamentous_prophage6
GRS004	0.0000000	filamentous_prophage7
GRS004	0.0000000	filamentous_prophage8
GRS004	0.0000000	filamentous_prophage9
GRS004	0.0000000	filamentous_prophage_1-10
GRS004	1.0000000	pspC
GRS004	1.0000000	pspB
GRS004	1.0000000	pspA
GRS004	1.0000000	rovA/slyA
GRS004	1.0000000	lpp
GRS004	1.0000000	yfeA
GRS004	1.0000000	yfeB
GRS004	1.0000000	yfeC
GRS004	1.0000000	yfeD
GRS004	1.0000000	rcsA
GRS004	1.0000000	YPO2469
GRS004	1.0000000	YPO2487-YPO2489
GRS004	1.0000000	rbsA
GRS004	1.0000000	NghA
GRS004	1.0000000	ureD
GRS004	0.9926963	pgm
GRS004	1.0000000	YPO2729
GRS004	1.0000000	YPO2731
GRS004	1.0000000	yapC
