ARS007ss_ds.merged.samereadgroup.cleaned	4019298	4026436	7138	0.0360045
ARS007ss_ds.merged.samereadgroup.cleaned	4026582	4027109	527	0.5351044
ARS007ss_ds.merged.samereadgroup.cleaned	4101277	4102550	1273	0.1728201
ARS007ss_ds.merged.samereadgroup.cleaned	4102696	4103266	570	0.4649123
ARS007ss_ds.merged.samereadgroup.cleaned	4408188	4408772	584	0.6541096
ARS007ss_ds.merged.samereadgroup.cleaned	2554176	2562911	8735	0.0000000
ARS007ss_ds.merged.samereadgroup.cleaned	3118543	3127007	8464	0.0000000
ARS007ss_ds.merged.samereadgroup.cleaned	3127171	3128452	1281	0.0000000
ARS007ss_ds.merged.samereadgroup.cleaned	3142383	3144181	1798	0.0000000
CHC004_libmerged	896681	897441	760	0.2868421
CHC004_libmerged	1124387	1125007	620	0.5048387
CHC004_libmerged	1125116	1125676	560	0.3339286
CHC004_libmerged	2887089	2900731	13642	0.0180325
CHC004_libmerged	3118572	3127003	8431	0.0035583
CHC004_libmerged	3129778	3140429	10651	0.0166182
CHC004_libmerged	3622469	3623048	579	0.2746114
CHC004_libmerged	4101304	4102552	1248	0.0737180
CHC004_libmerged	2554179	2562907	8728	0.0000000
CHC004_libmerged	3127159	3128462	1303	0.0000000
CHC004_libmerged	3142385	3144184	1799	0.0000000
GEN_72	301268	301787	519	0.2562620
GEN_72	495725	496322	597	0.4723618
GEN_72	833345	833876	531	0.3389831
GEN_72	895910	896576	666	0.4954955
GEN_72	896689	897438	749	0.3097463
GEN_72	1646384	1646889	505	0.4079208
GEN_72	2799585	2800126	541	0.1478743
GEN_72	2853912	2854427	515	0.6097087
GEN_72	3200561	3201162	601	0.1630616
GEN_72	3221633	3222166	533	0.3696060
GEN_72	3461835	3462361	526	0.1235741
GEN_72	3462658	3463489	831	0.2996390
GEN_72	3593250	3593751	501	0.3932136
GEN_72	3878954	3879473	519	0.4123314
GEN_72	4408265	4408875	610	0.2852459
GEN_72	4532760	4533352	592	0.3277027
GEN_72	4561843	4562601	758	0.2203166
GEN_72	2554177	2562922	8745	0.0000000
GLZ001.A0101_02.YP2.1	301261	301776	515	0.4582524
GLZ001.A0101_02.YP2.1	409309	409916	607	0.2998353
GLZ001.A0101_02.YP2.1	884819	885550	731	0.4473324
GLZ001.A0101_02.YP2.1	896625	897434	809	0.3325093
GLZ001.A0101_02.YP2.1	1046488	1047041	553	0.3833635
GLZ001.A0101_02.YP2.1	1124387	1125007	620	0.4516129
GLZ001.A0101_02.YP2.1	1125120	1125809	689	0.5253991
GLZ001.A0101_02.YP2.1	1463113	1463619	506	0.5592886
GLZ001.A0101_02.YP2.1	2126365	2126908	543	0.6666667
GLZ001.A0101_02.YP2.1	2316258	2316763	505	0.6099010
GLZ001.A0101_02.YP2.1	2554175	2563018	8843	0.0099514
GLZ001.A0101_02.YP2.1	2813930	2814583	653	0.5405819
GLZ001.A0101_02.YP2.1	3200209	3201052	843	0.5100830
GLZ001.A0101_02.YP2.1	3223006	3223575	569	0.4042179
GLZ001.A0101_02.YP2.1	3464617	3465118	501	0.4491018
GLZ001.A0101_02.YP2.1	3593264	3593883	619	0.7189015
GLZ001.A0101_02.YP2.1	3622388	3623020	632	0.3670886
GLZ001.A0101_02.YP2.1	4561825	4562518	693	0.3694084
GLZ002.A0101_2.YP2.1	896672	897262	590	0.2050847
GLZ002.A0101_2.YP2.1	1124075	1125006	931	0.6616541
GLZ002.A0101_2.YP2.1	1125122	1125675	553	0.5370705
GLZ002.A0101_2.YP2.1	2554172	2562907	8735	0.0027476
GLZ002.A0101_2.YP2.1	3200382	3201082	700	0.5400000
GLZ002.A0101_2.YP2.1	4408265	4408871	606	0.5016502
GRH001.A0202_rmdup	630297	635938	5641	0.0460911
GRH001.A0202_rmdup	636183	639395	3212	0.0161893
GRH001.A0202_rmdup	639504	675989	36485	0.0418802
GRH001.A0202_rmdup	758137	785316	27179	0.0494131
GRH001.A0202_rmdup	785985	795686	9701	0.0318524
GRH001.A0202_rmdup	1123967	1124495	528	0.3333333
GRH001.A0202_rmdup	1125120	1125702	582	0.1271478
GRH001.A0202_rmdup	1235041	1244868	9827	0.0512873
GRH001.A0202_rmdup	2154125	2154642	517	0.3481625
GRH001.A0202_rmdup	2887092	2900726	13634	0.0310254
GRH001.A0202_rmdup	3118564	3123655	5091	0.0208211
GRH001.A0202_rmdup	3123782	3127037	3255	0.0863287
GRH001.A0202_rmdup	3127166	3128453	1287	0.0590521
GRH001.A0202_rmdup	3129778	3140429	10651	0.0323913
GRH001.A0202_rmdup	3142387	3143012	625	0.1216000
GRH001.A0202_rmdup	3181299	3182167	868	0.1463134
GRH001.A0202_rmdup	3201286	3201910	624	0.3381410
GRH001.A0202_rmdup	3437812	3439641	1829	0.0513942
GRH001.A0202_rmdup	4000962	4005266	4304	0.0346190
GRH001.A0202_rmdup	4100946	4102550	1604	0.1446384
GRH001.A0202_rmdup	4102696	4103263	567	0.4444444
GRH001.A0202_rmdup	4137897	4143345	5448	0.0361601
GRH001.A0202_rmdup	2554177	2562901	8724	0.0000000
GRH001.A0202_rmdup	2563084	2563940	856	0.0000000
GRH001.A0202_rmdup	3143126	3144190	1064	0.0000000
GRS004.A0101_rmdup	2554176	2562903	8727	0.0000000
Gok2_libmerged	119452	120286	834	0.5755396
Gok2_libmerged	236618	237285	667	0.3628186
Gok2_libmerged	241259	241801	542	0.6697417
Gok2_libmerged	252913	253741	828	0.2548309
Gok2_libmerged	257652	258233	581	0.5679862
Gok2_libmerged	276278	277295	1017	0.2940020
Gok2_libmerged	306159	306748	589	0.3361630
Gok2_libmerged	344734	346078	1344	0.3474702
Gok2_libmerged	347057	348261	1204	0.2790698
Gok2_libmerged	407773	409967	2194	0.2174111
Gok2_libmerged	410327	411086	759	0.2898551
Gok2_libmerged	443129	443673	544	0.5955882
Gok2_libmerged	520025	520619	594	0.3333333
Gok2_libmerged	567403	568013	610	0.2000000
Gok2_libmerged	646879	647606	727	0.0990371
Gok2_libmerged	687036	687580	544	0.4172794
Gok2_libmerged	687733	688503	770	0.2584416
Gok2_libmerged	692821	693484	663	0.5550528
Gok2_libmerged	749256	750779	1523	0.4051215
Gok2_libmerged	752466	753184	718	0.2924791
Gok2_libmerged	753520	754039	519	0.1772640
Gok2_libmerged	755599	756150	551	0.3339383
Gok2_libmerged	758043	758652	609	0.1625616
Gok2_libmerged	764015	765115	1100	0.2772727
Gok2_libmerged	794659	795241	582	0.1013746
Gok2_libmerged	800990	801528	538	0.2788104
Gok2_libmerged	802858	803418	560	0.5732143
Gok2_libmerged	808985	809893	908	0.5363436
Gok2_libmerged	815823	816436	613	0.5089723
Gok2_libmerged	824758	825294	536	0.3339552
Gok2_libmerged	832116	832821	705	0.3248227
Gok2_libmerged	864402	864965	563	0.2824156
Gok2_libmerged	883181	884094	913	0.4665937
Gok2_libmerged	887734	888302	568	0.3820423
Gok2_libmerged	888479	889532	1053	0.1671415
Gok2_libmerged	891006	891684	678	0.1032448
Gok2_libmerged	895364	895898	534	0.3277154
Gok2_libmerged	896052	896975	923	0.1462622
Gok2_libmerged	897082	897605	523	0.1108987
Gok2_libmerged	935266	935781	515	0.2601942
Gok2_libmerged	954417	955019	602	0.3621262
Gok2_libmerged	977995	978573	578	0.6937716
Gok2_libmerged	989754	990461	707	0.1301273
Gok2_libmerged	1039589	1040091	502	0.3266932
Gok2_libmerged	1040479	1041497	1018	0.2455796
Gok2_libmerged	1042446	1043217	771	0.6264591
Gok2_libmerged	1044547	1045144	597	0.1323283
Gok2_libmerged	1071892	1072640	748	0.4652406
Gok2_libmerged	1086553	1087147	594	0.2542087
Gok2_libmerged	1116697	1117426	729	0.1591221
Gok2_libmerged	1119035	1119663	628	0.1449045
Gok2_libmerged	1140165	1140714	549	0.1056466
Gok2_libmerged	1140841	1142314	1473	0.4528174
Gok2_libmerged	1241219	1241741	522	0.3908046
Gok2_libmerged	1321817	1323070	1253	0.4094174
Gok2_libmerged	1344718	1345247	529	0.1984877
Gok2_libmerged	1362922	1363603	681	0.3759178
Gok2_libmerged	1377429	1377938	509	0.4341847
Gok2_libmerged	1387653	1388181	528	0.3068182
Gok2_libmerged	1391050	1391663	613	0.4029364
Gok2_libmerged	1410926	1411534	608	0.3240131
Gok2_libmerged	1425862	1426503	641	0.3463339
Gok2_libmerged	1461957	1462522	565	0.2407080
Gok2_libmerged	1462992	1463496	504	0.4325397
Gok2_libmerged	1463751	1464339	588	0.4047619
Gok2_libmerged	1556631	1557541	910	0.5120879
Gok2_libmerged	1565608	1566201	593	0.3069140
Gok2_libmerged	1640444	1641781	1337	0.2722513
Gok2_libmerged	1642059	1642643	584	0.3869863
Gok2_libmerged	1655549	1656086	537	0.2402235
Gok2_libmerged	1670167	1671007	840	0.1428571
Gok2_libmerged	1674106	1674748	642	0.5109034
Gok2_libmerged	1675900	1676709	809	0.3139679
Gok2_libmerged	1693034	1693794	760	0.5710526
Gok2_libmerged	1694870	1695389	519	0.7090559
Gok2_libmerged	1724993	1725719	726	0.1611570
Gok2_libmerged	1752852	1753420	568	0.3838028
Gok2_libmerged	1765003	1765794	791	0.3704172
Gok2_libmerged	1782213	1782818	605	0.1256198
Gok2_libmerged	1795758	1796377	619	0.4604200
Gok2_libmerged	1841781	1842476	695	0.0546763
Gok2_libmerged	1886185	1886955	770	0.3025974
Gok2_libmerged	1890401	1891092	691	0.5354559
Gok2_libmerged	1891232	1892101	869	0.3014960
Gok2_libmerged	1899881	1900387	506	0.5474308
Gok2_libmerged	1924877	1925456	579	0.2936097
Gok2_libmerged	1947677	1948293	616	0.2012987
Gok2_libmerged	1955854	1956371	517	0.3752418
Gok2_libmerged	1995943	1996710	767	0.4393742
Gok2_libmerged	2027767	2028312	545	0.3376147
Gok2_libmerged	2038202	2038790	588	0.3758503
Gok2_libmerged	2109438	2110059	621	0.3542673
Gok2_libmerged	2116780	2117894	1114	0.3366248
Gok2_libmerged	2118001	2118549	548	0.2481752
Gok2_libmerged	2139331	2140661	1330	0.3398496
Gok2_libmerged	2187233	2188109	876	0.1712329
Gok2_libmerged	2195953	2196513	560	0.2428571
Gok2_libmerged	2212648	2213336	688	0.3779070
Gok2_libmerged	2227622	2228287	665	0.6451128
Gok2_libmerged	2238176	2238757	581	0.5352840
Gok2_libmerged	2260817	2261409	592	0.1250000
Gok2_libmerged	2265000	2265604	604	0.2715232
Gok2_libmerged	2269009	2269742	733	0.2919509
Gok2_libmerged	2315878	2316633	755	0.1496689
Gok2_libmerged	2317779	2318414	635	0.3826772
Gok2_libmerged	2438295	2439310	1015	0.2413793
Gok2_libmerged	2440555	2441188	633	0.5244866
Gok2_libmerged	2444438	2444960	522	0.3409962
Gok2_libmerged	2466725	2467349	624	0.4166667
Gok2_libmerged	2553971	2562924	8953	0.0101642
Gok2_libmerged	2707703	2708213	510	0.5000000
Gok2_libmerged	2752548	2753101	553	0.5117541
Gok2_libmerged	2799743	2800255	512	0.4687500
Gok2_libmerged	2807615	2808187	572	0.3181818
Gok2_libmerged	2813576	2814738	1162	0.2702238
Gok2_libmerged	2840200	2840956	756	0.2460317
Gok2_libmerged	2853931	2854579	648	0.4259259
Gok2_libmerged	2870459	2871178	719	0.4130737
Gok2_libmerged	2871949	2872802	853	0.1066823
Gok2_libmerged	2913038	2913650	612	0.2238562
Gok2_libmerged	2913842	2914444	602	0.4617940
Gok2_libmerged	2966866	2967447	581	0.3270224
Gok2_libmerged	2975101	2975678	577	0.2911612
Gok2_libmerged	2990016	2990617	601	0.4758735
Gok2_libmerged	3000158	3000965	807	0.1833953
Gok2_libmerged	3003026	3003859	833	0.3961585
Gok2_libmerged	3042025	3042661	636	0.1273585
Gok2_libmerged	3065336	3065978	642	0.4423676
Gok2_libmerged	3122150	3123723	1573	0.3782581
Gok2_libmerged	3199463	3201581	2118	0.3423041
Gok2_libmerged	3201697	3202679	982	0.2474542
Gok2_libmerged	3221541	3222349	808	0.3774753
Gok2_libmerged	3222477	3223475	998	0.3667335
Gok2_libmerged	3291850	3292624	774	0.1085271
Gok2_libmerged	3303460	3304075	615	0.1040650
Gok2_libmerged	3358426	3358999	573	0.2286213
Gok2_libmerged	3363447	3364170	723	0.1341632
Gok2_libmerged	3375610	3376144	534	0.3052434
Gok2_libmerged	3380576	3381217	641	0.1872075
Gok2_libmerged	3383452	3384043	591	0.4940778
Gok2_libmerged	3401585	3402092	507	0.5069034
Gok2_libmerged	3456468	3457148	680	0.2441176
Gok2_libmerged	3461160	3461743	583	0.3430532
Gok2_libmerged	3462656	3463931	1275	0.1411765
Gok2_libmerged	3464068	3465164	1096	0.1478102
Gok2_libmerged	3466260	3466831	571	0.3555166
Gok2_libmerged	3466932	3467527	595	0.3008403
Gok2_libmerged	3473339	3473984	645	0.3131783
Gok2_libmerged	3547896	3548578	682	0.2419355
Gok2_libmerged	3552371	3553030	659	0.3611533
Gok2_libmerged	3574255	3574755	500	0.8340000
Gok2_libmerged	3577666	3578185	519	0.5337187
Gok2_libmerged	3592349	3593088	739	0.1962111
Gok2_libmerged	3593386	3593899	513	0.1481481
Gok2_libmerged	3722665	3723227	562	0.5088968
Gok2_libmerged	3823959	3824577	618	0.2653722
Gok2_libmerged	3878770	3879702	932	0.1759657
Gok2_libmerged	3892506	3893121	615	0.5056911
Gok2_libmerged	3947263	3947763	500	0.6920000
Gok2_libmerged	4033915	4034712	797	0.3676286
Gok2_libmerged	4098970	4099496	526	0.3060836
Gok2_libmerged	4101509	4102019	510	0.2901961
Gok2_libmerged	4112397	4112916	519	0.1772640
Gok2_libmerged	4113908	4114759	851	0.3654524
Gok2_libmerged	4142571	4143090	519	0.1811175
Gok2_libmerged	4155601	4156203	602	0.4551495
Gok2_libmerged	4188165	4188767	602	0.6079734
Gok2_libmerged	4216769	4217498	729	0.5925926
Gok2_libmerged	4236634	4237225	591	0.5059221
Gok2_libmerged	4262755	4263536	781	0.3905250
Gok2_libmerged	4351733	4352561	828	0.4371981
Gok2_libmerged	4364993	4365595	602	0.3156146
Gok2_libmerged	4405937	4406474	537	0.3743017
Gok2_libmerged	4408061	4408848	787	0.2198221
Gok2_libmerged	4419496	4420039	543	0.3038674
Gok2_libmerged	4468342	4468898	556	0.4568345
Gok2_libmerged	4472061	4472825	764	0.2526178
Gok2_libmerged	4484739	4485311	572	0.3566433
Gok2_libmerged	4488812	4489439	627	0.1467305
Gok2_libmerged	4532752	4533562	810	0.2283951
Gok2_libmerged	4537038	4537658	620	0.4241936
Gok2_libmerged	4601278	4602517	1239	0.2421308
Gok2_libmerged	4633198	4633924	726	0.4338843
Gok2_libmerged	579374	580072	698	0.0000000
Gok2_libmerged	1646378	1647039	661	0.0000000
Gok2_libmerged	2439580	2440190	610	0.0000000
Gok2_libmerged	3461852	3462458	606	0.0000000
HOP001.A0102_rmdup	2887091	2900727	13636	0.0077002
HOP001.A0102_rmdup	3123911	3127003	3092	0.0119664
HOP001.A0102_rmdup	3129784	3140427	10643	0.0029127
HOP001.A0102_rmdup	4019298	4026158	6860	0.0240525
HOP001.A0102_rmdup	2554180	2562904	8724	0.0000000
HOP001.A0102_rmdup	3118574	3123773	5199	0.0000000
HOP001.A0102_rmdup	3127169	3128454	1285	0.0000000
HOP001.A0102_rmdup	3142388	3144177	1789	0.0000000
HOP004_libmerged	1124074	1124934	860	0.6302326
HOP004_libmerged	1125122	1125676	554	0.4368231
HOP004_libmerged	2554180	2562903	8723	0.0009171
HOP004_libmerged	2887085	2900727	13642	0.0110688
HOP004_libmerged	4019298	4026152	6854	0.0115261
HOP004_libmerged	3118566	3127006	8440	0.0000000
HOP004_libmerged	3127174	3128452	1278	0.0000000
HOP004_libmerged	3129779	3140424	10645	0.0000000
HOP004_libmerged	3142386	3144177	1791	0.0000000
KLE031.A0101_rmdup	495004	495556	552	0.5380435
KLE031.A0101_rmdup	896631	897432	801	0.2746567
KLE031.A0101_rmdup	1123964	1125006	1042	0.6103647
KLE031.A0101_rmdup	1125119	1125677	558	0.3817204
KLE031.A0101_rmdup	1321824	1322438	614	0.2605863
KLE031.A0101_rmdup	1487646	1488148	502	0.3087649
KLE031.A0101_rmdup	2234799	2235372	573	0.2652705
KLE031.A0101_rmdup	2438690	2439295	605	0.2710744
KLE031.A0101_rmdup	2813931	2814594	663	0.3529412
KLE031.A0101_rmdup	2887080	2900730	13650	0.0142857
KLE031.A0101_rmdup	3127148	3128514	1366	0.0344070
KLE031.A0101_rmdup	3129779	3140421	10642	0.0032889
KLE031.A0101_rmdup	3221610	3222170	560	0.5410714
KLE031.A0101_rmdup	4100966	4102551	1585	0.1400631
KLE031.A0101_rmdup	4601832	4602360	528	0.4753788
KLE031.A0101_rmdup	2554178	2562901	8723	0.0000000
KLE031.A0101_rmdup	2799585	2800155	570	0.0000000
KLE031.A0101_rmdup	3118531	3127009	8478	0.0000000
KLE031.A0101_rmdup	3142386	3144178	1792	0.0000000
KLE048.A0101_rmdup	896643	897261	618	0.3899677
KLE048.A0101_rmdup	1124075	1125007	932	0.5611588
KLE048.A0101_rmdup	1125122	1125678	556	0.4280576
KLE048.A0101_rmdup	2438681	2439270	589	0.3276740
KLE048.A0101_rmdup	2887074	2900724	13650	0.0083516
KLE048.A0101_rmdup	3118531	3127007	8476	0.0040113
KLE048.A0101_rmdup	3129765	3140419	10654	0.0030036
KLE048.A0101_rmdup	3200571	3201074	503	0.4413519
KLE048.A0101_rmdup	4101298	4102576	1278	0.0399061
KLE048.A0101_rmdup	2554180	2562911	8731	0.0000000
KLE048.A0101_rmdup	3127174	3128528	1354	0.0000000
KLE048.A0101_rmdup	3142383	3144174	1791	0.0000000
KLZ001ss_ds.merged.samereadgroup.cleaned	896660	897257	597	0.3316583
KLZ001ss_ds.merged.samereadgroup.cleaned	1124387	1125004	617	0.4635332
KLZ001ss_ds.merged.samereadgroup.cleaned	2887086	2900719	13633	0.0382161
KLZ001ss_ds.merged.samereadgroup.cleaned	3129777	3140428	10651	0.0252558
KLZ001ss_ds.merged.samereadgroup.cleaned	3200560	3201076	516	0.5465117
KLZ001ss_ds.merged.samereadgroup.cleaned	2554179	2562920	8741	0.0000000
KLZ001ss_ds.merged.samereadgroup.cleaned	3118567	3127005	8438	0.0000000
KLZ001ss_ds.merged.samereadgroup.cleaned	3127168	3128450	1282	0.0000000
KLZ001ss_ds.merged.samereadgroup.cleaned	3142385	3144179	1794	0.0000000
KNK001ss_ds.merged.samereadgroup.cleaned	2554177	2562907	8730	0.0000000
KZL002_libmerged	630298	675921	45623	0.0032878
KZL002_libmerged	758162	785318	27156	0.0031669
KZL002_libmerged	786017	795670	9653	0.0078732
KZL002_libmerged	795824	796358	534	0.1011236
KZL002_libmerged	1071375	1074719	3344	0.0663876
KZL002_libmerged	1124073	1125007	934	0.5749465
KZL002_libmerged	1125121	1125675	554	0.4223827
KZL002_libmerged	1235044	1244797	9753	0.0246078
KZL002_libmerged	2887088	2900725	13637	0.0083596
KZL002_libmerged	3181310	3182330	1020	0.0607843
KZL002_libmerged	3437805	3439879	2074	0.0351977
KZL002_libmerged	4101305	4102551	1246	0.0577849
KZL002_libmerged	4137897	4143325	5428	0.0073692
KZL002_libmerged	4561866	4562506	640	0.1546875
KZL002_libmerged	2234548	2235732	1184	0.0000000
KZL002_libmerged	2554180	2562909	8729	0.0000000
KZL002_libmerged	2563247	2563938	691	0.0000000
KZL002_libmerged	3118524	3127006	8482	0.0000000
KZL002_libmerged	3127163	3128457	1294	0.0000000
KZL002_libmerged	3129778	3140426	10648	0.0000000
KZL002_libmerged	3142388	3144177	1789	0.0000000
KZL002_libmerged	4000961	4005254	4293	0.0000000
MIB054_libmerged	1124386	1125006	620	0.5903226
MIB054_libmerged	1125121	1125676	555	0.5459459
MIB054_libmerged	2887091	2900730	13639	0.0175233
MIB054_libmerged	3118573	3127006	8433	0.0052176
MIB054_libmerged	3129779	3140421	10642	0.0066717
MIB054_libmerged	3142388	3144177	1789	0.0458357
MIB054_libmerged	4101303	4102547	1244	0.0651125
MIB054_libmerged	2554180	2562904	8724	0.0000000
MIB054_libmerged	3127171	3128455	1284	0.0000000
OOH003ss_ds.merged.samereadgroup.cleaned	1125122	1125677	555	0.3513514
OOH003ss_ds.merged.samereadgroup.cleaned	2887088	2900728	13640	0.0117302
OOH003ss_ds.merged.samereadgroup.cleaned	3437815	3439871	2056	0.1498054
OOH003ss_ds.merged.samereadgroup.cleaned	4101309	4102546	1237	0.1059014
OOH003ss_ds.merged.samereadgroup.cleaned	4102692	4103262	570	0.7070175
OOH003ss_ds.merged.samereadgroup.cleaned	2554183	2562897	8714	0.0000000
OOH003ss_ds.merged.samereadgroup.cleaned	3118570	3127008	8438	0.0000000
OOH003ss_ds.merged.samereadgroup.cleaned	3127176	3128453	1277	0.0000000
OOH003ss_ds.merged.samereadgroup.cleaned	3129777	3140421	10644	0.0000000
OOH003ss_ds.merged.samereadgroup.cleaned	3142392	3144177	1785	0.0000000
RISE505.MA873_L1	758185	785291	27106	0.0105143
RISE505.MA873_L1	786013	795663	9650	0.0115026
RISE505.MA873_L1	1124370	1124993	623	0.4975923
RISE505.MA873_L1	1125118	1125691	573	0.4397906
RISE505.MA873_L1	2554170	2562902	8732	0.0069858
RISE505.MA873_L1	2887052	2900719	13667	0.0071706
RISE505.MA873_L1	3118458	3127012	8554	0.0173018
RISE505.MA873_L1	3142383	3144177	1794	0.0172798
RISE505.MA873_L1	4101302	4102556	1254	0.0566188
RISE505.MA873_L1	4102690	4103266	576	0.5503472
RISE505.MA873_L1	3127171	3128454	1283	0.0000000
RISE505.MA873_L1	3129777	3140441	10664	0.0000000
RISE505.MA873_L1	3437807	3439876	2069	0.0000000
RISE509.MA877.trim.fastq.mapq0.onlymapped_	2554179	2562900	8721	0.0000000
RK1001.C0101_allcombined	252722	253321	599	0.5676127
RK1001.C0101_allcombined	276242	277179	937	0.5485592
RK1001.C0101_allcombined	288866	289409	543	0.5672191
RK1001.C0101_allcombined	315967	316554	587	0.5877342
RK1001.C0101_allcombined	347050	347692	642	0.3629284
RK1001.C0101_allcombined	407646	408527	881	0.4472191
RK1001.C0101_allcombined	408699	409322	623	0.5762440
RK1001.C0101_allcombined	409466	411248	1782	0.4416386
RK1001.C0101_allcombined	437245	437762	517	0.7098646
RK1001.C0101_allcombined	488264	488774	510	0.6137255
RK1001.C0101_allcombined	494054	494567	513	0.5380117
RK1001.C0101_allcombined	494699	495434	735	0.5727891
RK1001.C0101_allcombined	520793	521851	1058	0.5964083
RK1001.C0101_allcombined	567559	568109	550	0.5381818
RK1001.C0101_allcombined	635466	635993	527	0.3434535
RK1001.C0101_allcombined	683717	684403	686	0.5043732
RK1001.C0101_allcombined	750129	750899	770	0.5077922
RK1001.C0101_allcombined	753227	753956	729	0.5967078
RK1001.C0101_allcombined	764033	765015	982	0.3767821
RK1001.C0101_allcombined	832298	832993	695	0.3769784
RK1001.C0101_allcombined	884327	884954	627	0.5279107
RK1001.C0101_allcombined	886022	887256	1234	0.4327390
RK1001.C0101_allcombined	895364	897255	1891	0.3670016
RK1001.C0101_allcombined	910649	911316	667	0.6506746
RK1001.C0101_allcombined	953266	953838	572	0.5559441
RK1001.C0101_allcombined	954294	954925	631	0.4421553
RK1001.C0101_allcombined	989927	990460	533	0.5028142
RK1001.C0101_allcombined	1044182	1045554	1372	0.4715743
RK1001.C0101_allcombined	1065227	1065841	614	0.4592834
RK1001.C0101_allcombined	1066815	1067916	1101	0.6412352
RK1001.C0101_allcombined	1088854	1089370	516	0.6279070
RK1001.C0101_allcombined	1119131	1119795	664	0.5963855
RK1001.C0101_allcombined	1136370	1136880	510	0.5509804
RK1001.C0101_allcombined	1140695	1141240	545	0.5192661
RK1001.C0101_allcombined	1242151	1242790	639	0.3661972
RK1001.C0101_allcombined	1321710	1322544	834	0.4592326
RK1001.C0101_allcombined	1322673	1323318	645	0.4418605
RK1001.C0101_allcombined	1349645	1350302	657	0.4703196
RK1001.C0101_allcombined	1381632	1382300	668	0.4685629
RK1001.C0101_allcombined	1462148	1462752	604	0.5579470
RK1001.C0101_allcombined	1462986	1463664	678	0.6563422
RK1001.C0101_allcombined	1463851	1464435	584	0.4606164
RK1001.C0101_allcombined	1556301	1557398	1097	0.6709207
RK1001.C0101_allcombined	1640429	1641086	657	0.4687976
RK1001.C0101_allcombined	1646372	1646968	596	0.2382550
RK1001.C0101_allcombined	1675912	1676594	682	0.3108504
RK1001.C0101_allcombined	1683569	1684706	1137	0.5567282
RK1001.C0101_allcombined	1700082	1700690	608	0.4523026
