ARS007	1	lcrR	pCD1
ARS007	1	yscV	pCD1
ARS007	1	yscY	pCD1
ARS007	1	yscX	pCD1
ARS007	1	sycN	pCD1
ARS007	1	tyeA	pCD1
ARS007	1	lcrE	pCD1
ARS007	1	yscN	pCD1
ARS007	1	yscO	pCD1
ARS007	1	yscP	pCD1
ARS007	1	yscQ	pCD1
ARS007	1	yscR	pCD1
ARS007	1	yscS	pCD1
ARS007	1	yscT	pCD1
ARS007	1	yscU	pCD1
ARS007	0.956962	virG	pCD1
ARS007	0.995092	virF	pCD1
ARS007	1	yscB	pCD1
ARS007	1	yscC	pCD1
ARS007	1	yscG	pCD1
ARS007	1	yopR	pCD1
ARS007	1	lcrO	pCD1
ARS007	1	ylpB	pCD1
ARS007	0.9841018	yscK	pCD1
ARS007	1	yscL	pCD1
ARS007	1	yopH	pCD1
ARS007	0.9930716	yopJ	pCD1
ARS007	0.9990901	ypkA	pCD1
ARS007	0.9984651	yadA%27	pCD1
CHC004	0.9969651	yopE	pCD1
CHC004	0.9069343	yopK/yopQ	pCD1
CHC004	1	yopT	pCD1
CHC004	1	yopM	pCD1
CHC004	1	yopD	pCD1
CHC004	0.9676349	yopB	pCD1
CHC004	0.9846939	lcrV	pCD1
CHC004	1	lcrG	pCD1
CHC004	1	lcrR	pCD1
CHC004	1	yscV	pCD1
CHC004	1	yscY	pCD1
CHC004	1	yscX	pCD1
CHC004	1	sycN	pCD1
CHC004	1	tyeA	pCD1
CHC004	1	lcrE	pCD1
CHC004	1	yscN	pCD1
CHC004	1	yscO	pCD1
CHC004	1	yscP	pCD1
CHC004	0.9934995	yscQ	pCD1
CHC004	0.992343	yscR	pCD1
CHC004	1	yscS	pCD1
CHC004	1	yscT	pCD1
CHC004	1	yscU	pCD1
CHC004	0.9544304	virG	pCD1
CHC004	0.997546	virF	pCD1
CHC004	1	yscB	pCD1
CHC004	0.9961601	yscC	pCD1
CHC004	1	yscG	pCD1
CHC004	0.9698189	yopR	pCD1
CHC004	0.9855908	lcrO	pCD1
CHC004	1	ylpB	pCD1
CHC004	1	yscK	pCD1
CHC004	1	yscL	pCD1
CHC004	1	yopH	pCD1
CHC004	0.9515011	yopJ	pCD1
CHC004	1	ypkA	pCD1
CHC004	0.9946278	yadA%27	pCD1
CO92	1	yopE	pCD1
CO92	1	yopK/yopQ	pCD1
CO92	1	yopT	pCD1
CO92	1	yopM	pCD1
CO92	1	yopD	pCD1
CO92	1	yopB	pCD1
CO92	1	lcrV	pCD1
CO92	1	lcrG	pCD1
CO92	1	lcrR	pCD1
CO92	1	yscV	pCD1
CO92	1	yscY	pCD1
CO92	1	yscX	pCD1
CO92	1	sycN	pCD1
CO92	1	tyeA	pCD1
CO92	1	lcrE	pCD1
CO92	1	yscN	pCD1
CO92	1	yscO	pCD1
CO92	1	yscP	pCD1
CO92	1	yscQ	pCD1
CO92	1	yscR	pCD1
CO92	1	yscS	pCD1
CO92	1	yscT	pCD1
CO92	1	yscU	pCD1
CO92	1	virG	pCD1
CO92	1	virF	pCD1
CO92	1	yscB	pCD1
CO92	1	yscC	pCD1
CO92	1	yscG	pCD1
CO92	1	yopR	pCD1
CO92	1	lcrO	pCD1
CO92	1	ylpB	pCD1
CO92	1	yscK	pCD1
CO92	1	yscL	pCD1
CO92	1	yopH	pCD1
CO92	1	yopJ	pCD1
CO92	1	ypkA	pCD1
CO92	1	yadA%27	pCD1
GEN72	1	yopE	pCD1
GEN72	0.9087591	yopK/yopQ	pCD1
GEN72	1	yopT	pCD1
GEN72	0.9894223	yopM	pCD1
GEN72	1	yopD	pCD1
GEN72	0.9991701	yopB	pCD1
GEN72	0.922449	lcrV	pCD1
GEN72	1	lcrG	pCD1
GEN72	1	lcrR	pCD1
GEN72	1	yscV	pCD1
GEN72	1	yscY	pCD1
GEN72	1	yscX	pCD1
GEN72	1	sycN	pCD1
GEN72	1	tyeA	pCD1
GEN72	1	lcrE	pCD1
GEN72	0.9946929	yscN	pCD1
GEN72	1	yscO	pCD1
GEN72	1	yscP	pCD1
GEN72	1	yscQ	pCD1
GEN72	1	yscR	pCD1
GEN72	1	yscS	pCD1
GEN72	1	yscT	pCD1
GEN72	1	yscU	pCD1
GEN72	1	virG	pCD1
GEN72	1	virF	pCD1
GEN72	1	yscB	pCD1
GEN72	1	yscC	pCD1
GEN72	1	yscG	pCD1
GEN72	0.9919517	yopR	pCD1
GEN72	1	lcrO	pCD1
GEN72	1	ylpB	pCD1
GEN72	1	yscK	pCD1
GEN72	1	yscL	pCD1
GEN72	1	yopH	pCD1
GEN72	0.9168591	yopJ	pCD1
GEN72	1	ypkA	pCD1
GEN72	0.9992325	yadA%27	pCD1
GLZ001	1	yopE	pCD1
GLZ001	0.8540146	yopK/yopQ	pCD1
GLZ001	0.9989669	yopT	pCD1
GLZ001	0.9894223	yopM	pCD1
GLZ001	1	yopD	pCD1
GLZ001	0.9560166	yopB	pCD1
GLZ001	0.9867347	lcrV	pCD1
GLZ001	1	lcrG	pCD1
GLZ001	1	lcrR	pCD1
GLZ001	1	yscV	pCD1
GLZ001	1	yscY	pCD1
GLZ001	1	yscX	pCD1
GLZ001	1	sycN	pCD1
GLZ001	1	tyeA	pCD1
GLZ001	1	lcrE	pCD1
GLZ001	1	yscN	pCD1
GLZ001	1	yscO	pCD1
GLZ001	1	yscP	pCD1
GLZ001	1	yscQ	pCD1
GLZ001	1	yscR	pCD1
GLZ001	1	yscS	pCD1
GLZ001	1	yscT	pCD1
GLZ001	1	yscU	pCD1
GLZ001	1	virG	pCD1
GLZ001	1	virF	pCD1
GLZ001	1	yscB	pCD1
GLZ001	1	yscC	pCD1
GLZ001	1	yscG	pCD1
GLZ001	0.973843	yopR	pCD1
GLZ001	1	lcrO	pCD1
GLZ001	1	ylpB	pCD1
GLZ001	1	yscK	pCD1
GLZ001	1	yscL	pCD1
GLZ001	1	yopH	pCD1
GLZ001	0.9549654	yopJ	pCD1
GLZ001	1	ypkA	pCD1
GLZ001	1	yadA%27	pCD1
GLZ002	1	yopE	pCD1
GLZ002	0.9288321	yopK/yopQ	pCD1
GLZ002	1	yopT	pCD1
GLZ002	1	yopM	pCD1
GLZ002	1	yopD	pCD1
GLZ002	0.946888	yopB	pCD1
GLZ002	1	lcrV	pCD1
GLZ002	1	lcrG	pCD1
GLZ002	1	lcrR	pCD1
GLZ002	1	yscV	pCD1
GLZ002	1	yscY	pCD1
GLZ002	1	yscX	pCD1
GLZ002	1	sycN	pCD1
GLZ002	1	tyeA	pCD1
GLZ002	1	lcrE	pCD1
GLZ002	1	yscN	pCD1
GLZ002	1	yscO	pCD1
GLZ002	1	yscP	pCD1
GLZ002	1	yscQ	pCD1
GLZ002	1	yscR	pCD1
GLZ002	1	yscS	pCD1
GLZ002	1	yscT	pCD1
GLZ002	1	yscU	pCD1
GLZ002	1	virG	pCD1
GLZ002	1	virF	pCD1
GLZ002	1	yscB	pCD1
GLZ002	1	yscC	pCD1
GLZ002	1	yscG	pCD1
GLZ002	1	yopR	pCD1
GLZ002	1	lcrO	pCD1
GLZ002	1	ylpB	pCD1
GLZ002	1	yscK	pCD1
GLZ002	1	yscL	pCD1
GLZ002	1	yopH	pCD1
GLZ002	1	yopJ	pCD1
GLZ002	1	ypkA	pCD1
GLZ002	1	yadA%27	pCD1
GRH001	1	yopE	pCD1
GRH001	0.9945256	yopK/yopQ	pCD1
GRH001	1	yopT	pCD1
GRH001	1	yopM	pCD1
GRH001	1	yopD	pCD1
GRH001	0.9825726	yopB	pCD1
GRH001	1	lcrV	pCD1
GRH001	1	lcrG	pCD1
GRH001	1	lcrR	pCD1
GRH001	0.9895932	yscV	pCD1
GRH001	1	yscY	pCD1
GRH001	1	yscX	pCD1
GRH001	1	sycN	pCD1
GRH001	1	tyeA	pCD1
GRH001	1	lcrE	pCD1
GRH001	1	yscN	pCD1
GRH001	1	yscO	pCD1
GRH001	1	yscP	pCD1
GRH001	1	yscQ	pCD1
GRH001	1	yscR	pCD1
GRH001	1	yscS	pCD1
GRH001	1	yscT	pCD1
GRH001	1	yscU	pCD1
GRH001	1	virG	pCD1
GRH001	1	virF	pCD1
GRH001	1	yscB	pCD1
GRH001	1	yscC	pCD1
GRH001	1	yscG	pCD1
GRH001	1	yopR	pCD1
GRH001	1	lcrO	pCD1
GRH001	1	ylpB	pCD1
GRH001	1	yscK	pCD1
GRH001	1	yscL	pCD1
GRH001	1	yopH	pCD1
GRH001	1	yopJ	pCD1
GRH001	1	ypkA	pCD1
GRH001	1	yadA%27	pCD1
GRS004	1	yopE	pCD1
GRS004	0.9908759	yopK/yopQ	pCD1
GRS004	1	yopT	pCD1
GRS004	1	yopM	pCD1
GRS004	1	yopD	pCD1
GRS004	0.9966805	yopB	pCD1
GRS004	0.9989796	lcrV	pCD1
GRS004	1	lcrG	pCD1
GRS004	1	lcrR	pCD1
GRS004	0.9971618	yscV	pCD1
GRS004	1	yscY	pCD1
GRS004	1	yscX	pCD1
GRS004	1	sycN	pCD1
GRS004	1	tyeA	pCD1
GRS004	1	lcrE	pCD1
GRS004	1	yscN	pCD1
GRS004	1	yscO	pCD1
GRS004	1	yscP	pCD1
GRS004	1	yscQ	pCD1
GRS004	1	yscR	pCD1
GRS004	1	yscS	pCD1
GRS004	1	yscT	pCD1
GRS004	1	yscU	pCD1
GRS004	1	virG	pCD1
GRS004	0.995092	virF	pCD1
GRS004	1	yscB	pCD1
GRS004	1	yscC	pCD1
GRS004	1	yscG	pCD1
GRS004	1	yopR	pCD1
GRS004	1	lcrO	pCD1
GRS004	1	ylpB	pCD1
GRS004	1	yscK	pCD1
GRS004	1	yscL	pCD1
GRS004	1	yopH	pCD1
GRS004	1	yopJ	pCD1
GRS004	1	ypkA	pCD1
GRS004	1	yadA%27	pCD1
Gyvakaral1	1	yopE	pCD1
Gyvakaral1	1	yopK/yopQ	pCD1
Gyvakaral1	1	yopT	pCD1
Gyvakaral1	1	yopM	pCD1
Gyvakaral1	1	yopD	pCD1
Gyvakaral1	1	yopB	pCD1
Gyvakaral1	1	lcrV	pCD1
Gyvakaral1	1	lcrG	pCD1
Gyvakaral1	1	lcrR	pCD1
Gyvakaral1	1	yscV	pCD1
Gyvakaral1	1	yscY	pCD1
Gyvakaral1	1	yscX	pCD1
Gyvakaral1	1	sycN	pCD1
Gyvakaral1	1	tyeA	pCD1
Gyvakaral1	1	lcrE	pCD1
Gyvakaral1	1	yscN	pCD1
Gyvakaral1	1	yscO	pCD1
Gyvakaral1	1	yscP	pCD1
Gyvakaral1	1	yscQ	pCD1
Gyvakaral1	1	yscR	pCD1
Gyvakaral1	1	yscS	pCD1
Gyvakaral1	1	yscT	pCD1
Gyvakaral1	1	yscU	pCD1
Gyvakaral1	1	virG	pCD1
Gyvakaral1	1	virF	pCD1
Gyvakaral1	1	yscB	pCD1
Gyvakaral1	1	yscC	pCD1
Gyvakaral1	1	yscG	pCD1
Gyvakaral1	1	yopR	pCD1
Gyvakaral1	1	lcrO	pCD1
Gyvakaral1	1	ylpB	pCD1
Gyvakaral1	1	yscK	pCD1
Gyvakaral1	1	yscL	pCD1
Gyvakaral1	1	yopH	pCD1
Gyvakaral1	1	yopJ	pCD1
Gyvakaral1	1	ypkA	pCD1
Gyvakaral1	1	yadA%27	pCD1
HOP001	1	yopE	pCD1
HOP001	0.9416059	yopK/yopQ	pCD1
HOP001	1	yopT	pCD1
HOP001	1	yopM	pCD1
HOP001	1	yopD	pCD1
HOP001	1	yopB	pCD1
HOP001	0.9979592	lcrV	pCD1
HOP001	1	lcrG	pCD1
HOP001	1	lcrR	pCD1
HOP001	1	yscV	pCD1
HOP001	1	yscY	pCD1
HOP001	1	yscX	pCD1
HOP001	1	sycN	pCD1
HOP001	1	tyeA	pCD1
HOP001	1	lcrE	pCD1
HOP001	1	yscN	pCD1
HOP001	1	yscO	pCD1
HOP001	1	yscP	pCD1
HOP001	1	yscQ	pCD1
HOP001	1	yscR	pCD1
HOP001	1	yscS	pCD1
HOP001	1	yscT	pCD1
HOP001	1	yscU	pCD1
HOP001	1	virG	pCD1
HOP001	1	virF	pCD1
HOP001	1	yscB	pCD1
HOP001	1	yscC	pCD1
HOP001	1	yscG	pCD1
HOP001	1	yopR	pCD1
HOP001	1	lcrO	pCD1
HOP001	1	ylpB	pCD1
HOP001	1	yscK	pCD1
HOP001	1	yscL	pCD1
HOP001	1	yopH	pCD1
HOP001	1	yopJ	pCD1
HOP001	1	ypkA	pCD1
HOP001	1	yadA%27	pCD1
HOP004	1	yopE	pCD1
HOP004	1	yopK/yopQ	pCD1
HOP004	1	yopT	pCD1
HOP004	1	yopM	pCD1
HOP004	1	yopD	pCD1
HOP004	1	yopB	pCD1
HOP004	1	lcrV	pCD1
HOP004	1	lcrG	pCD1
HOP004	1	lcrR	pCD1
HOP004	1	yscV	pCD1
HOP004	1	yscY	pCD1
HOP004	1	yscX	pCD1
HOP004	1	sycN	pCD1
HOP004	1	tyeA	pCD1
HOP004	1	lcrE	pCD1
HOP004	1	yscN	pCD1
HOP004	1	yscO	pCD1
HOP004	1	yscP	pCD1
HOP004	1	yscQ	pCD1
HOP004	1	yscR	pCD1
HOP004	1	yscS	pCD1
HOP004	1	yscT	pCD1
HOP004	1	yscU	pCD1
HOP004	1	virG	pCD1
HOP004	1	virF	pCD1
HOP004	1	yscB	pCD1
HOP004	1	yscC	pCD1
HOP004	1	yscG	pCD1
HOP004	1	yopR	pCD1
HOP004	1	lcrO	pCD1
HOP004	1	ylpB	pCD1
HOP004	1	yscK	pCD1
HOP004	1	yscL	pCD1
HOP004	1	yopH	pCD1
HOP004	1	yopJ	pCD1
HOP004	1	ypkA	pCD1
HOP004	1	yadA%27	pCD1
I2470	1	yopE	pCD1
I2470	0.9689781	yopK/yopQ	pCD1
I2470	1	yopT	pCD1
I2470	1	yopM	pCD1
I2470	1	yopD	pCD1
I2470	0.9684647	yopB	pCD1
I2470	1	lcrV	pCD1
I2470	1	lcrG	pCD1
I2470	1	lcrR	pCD1
I2470	1	yscV	pCD1
I2470	1	yscY	pCD1
I2470	1	yscX	pCD1
I2470	1	sycN	pCD1
I2470	1	tyeA	pCD1
I2470	1	lcrE	pCD1
I2470	1	yscN	pCD1
I2470	1	yscO	pCD1
I2470	1	yscP	pCD1
I2470	1	yscQ	pCD1
I2470	1	yscR	pCD1
I2470	1	yscS	pCD1
I2470	1	yscT	pCD1
I2470	1	yscU	pCD1
I2470	1	virG	pCD1
I2470	1	virF	pCD1
I2470	1	yscB	pCD1
I2470	1	yscC	pCD1
I2470	1	yscG	pCD1
I2470	1	yopR	pCD1
I2470	1	lcrO	pCD1
I2470	1	ylpB	pCD1
I2470	1	yscK	pCD1
I2470	1	yscL	pCD1
I2470	1	yopH	pCD1
I2470	1	yopJ	pCD1
I2470	1	ypkA	pCD1
I2470	1	yadA%27	pCD1
I5884	1	yopE	pCD1
I5884	1	yopK/yopQ	pCD1
I5884	1	yopT	pCD1
I5884	1	yopM	pCD1
I5884	1	yopD	pCD1
I5884	1	yopB	pCD1
I5884	1	lcrV	pCD1
I5884	1	lcrG	pCD1
I5884	1	lcrR	pCD1
I5884	0.9976348	yscV	pCD1
I5884	1	yscY	pCD1
I5884	1	yscX	pCD1
I5884	1	sycN	pCD1
I5884	1	tyeA	pCD1
I5884	1	lcrE	pCD1
I5884	1	yscN	pCD1
I5884	1	yscO	pCD1
I5884	1	yscP	pCD1
I5884	1	yscQ	pCD1
I5884	0.9892802	yscR	pCD1
I5884	1	yscS	pCD1
I5884	1	yscT	pCD1
I5884	1	yscU	pCD1
I5884	0.9645569	virG	pCD1
I5884	0.998773	virF	pCD1
I5884	1	yscB	pCD1
I5884	1	yscC	pCD1
I5884	1	yscG	pCD1
I5884	1	yopR	pCD1
I5884	1	lcrO	pCD1
I5884	1	ylpB	pCD1
I5884	1	yscK	pCD1
I5884	1	yscL	pCD1
I5884	1	yopH	pCD1
I5884	1	yopJ	pCD1
I5884	1	ypkA	pCD1
I5884	1	yadA%27	pCD1
KLE031	1	yopE	pCD1
KLE031	0.979927	yopK/yopQ	pCD1
KLE031	1	yopT	pCD1
KLE031	1	yopM	pCD1
KLE031	1	yopD	pCD1
KLE031	0.9717842	yopB	pCD1
KLE031	1	lcrV	pCD1
KLE031	1	lcrG	pCD1
KLE031	1	lcrR	pCD1
KLE031	1	yscV	pCD1
KLE031	1	yscY	pCD1
KLE031	1	yscX	pCD1
KLE031	1	sycN	pCD1
KLE031	1	tyeA	pCD1
KLE031	1	lcrE	pCD1
KLE031	1	yscN	pCD1
KLE031	1	yscO	pCD1
KLE031	1	yscP	pCD1
KLE031	1	yscQ	pCD1
KLE031	0.9800919	yscR	pCD1
KLE031	1	yscS	pCD1
KLE031	1	yscT	pCD1
KLE031	1	yscU	pCD1
KLE031	1	virG	pCD1
KLE031	0.993865	virF	pCD1
KLE031	1	yscB	pCD1
KLE031	1	yscC	pCD1
KLE031	1	yscG	pCD1
KLE031	0.9879276	yopR	pCD1
KLE031	1	lcrO	pCD1
KLE031	1	ylpB	pCD1
KLE031	1	yscK	pCD1
KLE031	1	yscL	pCD1
KLE031	1	yopH	pCD1
KLE031	0.9722864	yopJ	pCD1
KLE031	1	ypkA	pCD1
KLE031	1	yadA%27	pCD1
KLE048	1	yopE	pCD1
KLE048	0.9525548	yopK/yopQ	pCD1
KLE048	1	yopT	pCD1
KLE048	1	yopM	pCD1
KLE048	1	yopD	pCD1
KLE048	0.9784232	yopB	pCD1
KLE048	0.9959184	lcrV	pCD1
KLE048	1	lcrG	pCD1
KLE048	1	lcrR	pCD1
KLE048	1	yscV	pCD1
KLE048	1	yscY	pCD1
KLE048	1	yscX	pCD1
KLE048	1	sycN	pCD1
KLE048	1	tyeA	pCD1
KLE048	1	lcrE	pCD1
KLE048	1	yscN	pCD1
KLE048	1	yscO	pCD1
KLE048	1	yscP	pCD1
KLE048	1	yscQ	pCD1
KLE048	1	yscR	pCD1
KLE048	1	yscS	pCD1
KLE048	1	yscT	pCD1
KLE048	1	yscU	pCD1
KLE048	1	virG	pCD1
KLE048	1	virF	pCD1
KLE048	1	yscB	pCD1
KLE048	1	yscC	pCD1
KLE048	1	yscG	pCD1
KLE048	1	yopR	pCD1
KLE048	1	lcrO	pCD1
KLE048	1	ylpB	pCD1
KLE048	1	yscK	pCD1
KLE048	1	yscL	pCD1
KLE048	1	yopH	pCD1
KLE048	1	yopJ	pCD1
KLE048	1	ypkA	pCD1
KLE048	1	yadA%27	pCD1
KLZ001	1	yopE	pCD1
KLZ001	1	yopK/yopQ	pCD1
KLZ001	1	yopT	pCD1
KLZ001	1	yopM	pCD1
KLZ001	1	yopD	pCD1
KLZ001	0.9767635	yopB	pCD1
KLZ001	0.9877551	lcrV	pCD1
KLZ001	1	lcrG	pCD1
KLZ001	1	lcrR	pCD1
KLZ001	1	yscV	pCD1
KLZ001	1	yscY	pCD1
KLZ001	1	yscX	pCD1
KLZ001	1	sycN	pCD1
KLZ001	1	tyeA	pCD1
KLZ001	1	lcrE	pCD1
KLZ001	1	yscN	pCD1
KLZ001	1	yscO	pCD1
KLZ001	1	yscP	pCD1
KLZ001	1	yscQ	pCD1
KLZ001	1	yscR	pCD1
KLZ001	1	yscS	pCD1
KLZ001	1	yscT	pCD1
KLZ001	1	yscU	pCD1
KLZ001	1	virG	pCD1
KLZ001	1	virF	pCD1
KLZ001	1	yscB	pCD1
KLZ001	1	yscC	pCD1
KLZ001	1	yscG	pCD1
KLZ001	1	yopR	pCD1
KLZ001	1	lcrO	pCD1
KLZ001	1	ylpB	pCD1
KLZ001	1	yscK	pCD1
KLZ001	1	yscL	pCD1
KLZ001	1	yopH	pCD1
KLZ001	1	yopJ	pCD1
KLZ001	1	ypkA	pCD1
KLZ001	1	yadA%27	pCD1
KNK001	1	yopE	pCD1
KNK001	1	yopK/yopQ	pCD1
KNK001	1	yopT	pCD1
KNK001	1	yopM	pCD1
KNK001	1	yopD	pCD1
KNK001	0.9593361	yopB	pCD1
KNK001	0.9887755	lcrV	pCD1
KNK001	1	lcrG	pCD1
KNK001	1	lcrR	pCD1
KNK001	1	yscV	pCD1
KNK001	1	yscY	pCD1
KNK001	1	yscX	pCD1
KNK001	1	sycN	pCD1
KNK001	1	tyeA	pCD1
KNK001	1	lcrE	pCD1
KNK001	1	yscN	pCD1
KNK001	1	yscO	pCD1
KNK001	1	yscP	pCD1
KNK001	1	yscQ	pCD1
KNK001	1	yscR	pCD1
KNK001	1	yscS	pCD1
KNK001	1	yscT	pCD1
KNK001	1	yscU	pCD1
KNK001	1	virG	pCD1
KNK001	1	virF	pCD1
KNK001	1	yscB	pCD1
KNK001	1	yscC	pCD1
KNK001	1	yscG	pCD1
KNK001	1	yopR	pCD1
KNK001	1	lcrO	pCD1
KNK001	1	ylpB	pCD1
KNK001	1	yscK	pCD1
KNK001	1	yscL	pCD1
KNK001	1	yopH	pCD1
KNK001	0.9849885	yopJ	pCD1
KNK001	1	ypkA	pCD1
KNK001	1	yadA%27	pCD1
KunilaII	1	yopE	pCD1
KunilaII	1	yopK/yopQ	pCD1
KunilaII	0.9969008	yopT	pCD1
KunilaII	1	yopM	pCD1
KunilaII	1	yopD	pCD1
KunilaII	1	yopB	pCD1
KunilaII	1	lcrV	pCD1
KunilaII	1	lcrG	pCD1
KunilaII	1	lcrR	pCD1
KunilaII	0.9943236	yscV	pCD1
KunilaII	0.9593023	yscY	pCD1
KunilaII	1	yscX	pCD1
KunilaII	1	sycN	pCD1
KunilaII	1	tyeA	pCD1
KunilaII	1	lcrE	pCD1
KunilaII	1	yscN	pCD1
KunilaII	1	yscO	pCD1
KunilaII	1	yscP	pCD1
KunilaII	0.9891658	yscQ	pCD1
KunilaII	1	yscR	pCD1
KunilaII	1	yscS	pCD1
KunilaII	1	yscT	pCD1
KunilaII	1	yscU	pCD1
KunilaII	1	virG	pCD1
KunilaII	1	virF	pCD1
KunilaII	1	yscB	pCD1
KunilaII	0.9835436	yscC	pCD1
KunilaII	1	yscG	pCD1
KunilaII	1	yopR	pCD1
KunilaII	1	lcrO	pCD1
KunilaII	1	ylpB	pCD1
KunilaII	1	yscK	pCD1
KunilaII	1	yscL	pCD1
KunilaII	0.9950213	yopH	pCD1
KunilaII	1	yopJ	pCD1
KunilaII	0.9913558	ypkA	pCD1
KunilaII	1	yadA%27	pCD1
KZL002	1	yopE	pCD1
KZL002	1	yopK/yopQ	pCD1
KZL002	1	yopT	pCD1
KZL002	1	yopM	pCD1
KZL002	1	yopD	pCD1
KZL002	0.9809129	yopB	pCD1
KZL002	1	lcrV	pCD1
KZL002	1	lcrG	pCD1
KZL002	1	lcrR	pCD1
KZL002	1	yscV	pCD1
KZL002	1	yscY	pCD1
KZL002	1	yscX	pCD1
KZL002	1	sycN	pCD1
KZL002	1	tyeA	pCD1
KZL002	1	lcrE	pCD1
KZL002	1	yscN	pCD1
KZL002	1	yscO	pCD1
KZL002	1	yscP	pCD1
KZL002	1	yscQ	pCD1
KZL002	1	yscR	pCD1
KZL002	1	yscS	pCD1
KZL002	1	yscT	pCD1
KZL002	1	yscU	pCD1
KZL002	1	virG	pCD1
KZL002	1	virF	pCD1
KZL002	1	yscB	pCD1
KZL002	1	yscC	pCD1
KZL002	1	yscG	pCD1
KZL002	1	yopR	pCD1
KZL002	1	lcrO	pCD1
KZL002	1	ylpB	pCD1
KZL002	1	yscK	pCD1
KZL002	1	yscL	pCD1
KZL002	1	yopH	pCD1
KZL002	1	yopJ	pCD1
KZL002	1	ypkA	pCD1
KZL002	1	yadA%27	pCD1
MIB054	1	yopE	pCD1
MIB054	1	yopK/yopQ	pCD1
MIB054	1	yopT	pCD1
MIB054	1	yopM	pCD1
MIB054	1	yopD	pCD1
MIB054	1	yopB	pCD1
MIB054	1	lcrV	pCD1
MIB054	1	lcrG	pCD1
MIB054	1	lcrR	pCD1
MIB054	1	yscV	pCD1
MIB054	1	yscY	pCD1
MIB054	1	yscX	pCD1
MIB054	1	sycN	pCD1
MIB054	1	tyeA	pCD1
MIB054	1	lcrE	pCD1
MIB054	1	yscN	pCD1
MIB054	1	yscO	pCD1
MIB054	1	yscP	pCD1
MIB054	1	yscQ	pCD1
MIB054	1	yscR	pCD1
MIB054	1	yscS	pCD1
MIB054	1	yscT	pCD1
MIB054	1	yscU	pCD1
MIB054	1	virG	pCD1
MIB054	1	virF	pCD1
MIB054	1	yscB	pCD1
MIB054	1	yscC	pCD1
MIB054	1	yscG	pCD1
MIB054	1	yopR	pCD1
MIB054	1	lcrO	pCD1
MIB054	1	ylpB	pCD1
MIB054	1	yscK	pCD1
MIB054	1	yscL	pCD1
MIB054	1	yopH	pCD1
MIB054	1	yopJ	pCD1
MIB054	1	ypkA	pCD1
MIB054	1	yadA%27	pCD1
OOH003	1	yopE	pCD1
OOH003	1	yopK/yopQ	pCD1
OOH003	1	yopT	pCD1
OOH003	1	yopM	pCD1
